smiles,finger_prints
CC(O)C1=CCCC1C,[0 1 0 ... 0 0 0]
CC(O)C(O)CCO,[0 1 0 ... 0 0 0]
CC1(CN1)C(O)C1CN1,[0 1 0 ... 0 0 0]
CC1CNC(=O)C1O,[0 0 0 ... 0 0 0]
OC1CC1(C=O)C1CC1,[0 0 0 ... 0 0 0]
CC12OC3C1OC23,[0 0 0 ... 0 0 0]
CC12OC3C(CC13)C=C2,[0 0 0 ... 0 0 0]
CC1=CC2C3OC2C13O,[0 0 0 ... 0 0 0]
CC1CC(C)C1OC=O,[0 0 0 ... 0 0 0]
C#CC1CC2C=CCN12,[0 0 0 ... 0 0 0]
CC(C)C1OCCCO1,[0 1 0 ... 0 0 0]
c1c(=O)nc[nH]c(=O)n1,[0 0 0 ... 0 0 0]
CC1=CC2CC3CC1C23,[0 0 0 ... 0 0 0]
CC(C#C)C1CC(=O)O1,[0 1 0 ... 0 0 0]
O=C1CC(CC#N)CO1,[0 0 0 ... 0 0 0]
CC1C(C)C11CC(O)C1,[0 0 0 ... 0 0 0]
CCOC1CCC=C1,[0 0 0 ... 0 0 0]
OC1(CCC11CC1)C#C,[0 0 0 ... 0 0 0]
CN1C(=O)COCC1=O,[0 0 0 ... 0 0 0]
CC12CC(C1)N2CC#N,[0 0 0 ... 0 0 0]
Cn1c(ccn1)OC,[0 0 0 ... 0 0 0]
CCC(CC)(CC)O,[0 0 0 ... 0 0 0]
[NH3+]C1(C2CC1C2)C([O-])=O,[0 0 0 ... 0 0 0]
CC#CCNC(C)C=O,[0 1 0 ... 0 0 0]
ON=C1C=CNCC1O,[0 0 0 ... 0 0 0]
CC(=O)C1C2OC=NC12,[0 0 0 ... 0 0 0]
CC1(O)C2CN2C1C#C,[0 0 0 ... 0 0 0]
c1coc(cc1=O)F,[0 0 0 ... 0 0 0]
C1C(=CC(=O)N1)NC=O,[0 0 0 ... 0 0 0]
CN1CC2NC2C(=O)C1,[0 0 0 ... 0 0 0]
COCC(=O)C(=N)N,[0 0 0 ... 0 0 0]
NC(=O)C1CC2CC2C1,[0 0 0 ... 0 0 0]
C#CC1OC1CCC#N,[0 0 0 ... 0 0 0]
CCCC(CO)C#N,[0 1 0 ... 0 0 0]
O=CC1CCCOCO1,[0 0 0 ... 0 0 0]
CC12CC1CCOC=N2,[0 0 0 ... 0 0 0]
CC(O)C#CCC(N)=O,[0 1 0 ... 0 0 0]
CC1=CC(=CN1)C1CO1,[0 0 0 ... 0 0 0]
CNc1cccc(c1)O,[0 0 0 ... 0 0 0]
C1C2CC3C4OCC13C24,[0 0 0 ... 0 0 0]
CN(C=O)C(C#C)C#N,[0 1 0 ... 0 0 0]
C1NC11C=CCCC=C1,[0 0 0 ... 0 0 0]
CCOC=NC,[0 0 0 ... 0 0 0]
O=C1OCC23CC12CO3,[0 0 0 ... 0 0 0]
OC1CC(=O)CC11CO1,[0 0 0 ... 0 0 0]
OCC1C2CC(=NO)C12,[0 0 0 ... 0 0 0]
C1C=CCC(=O)C=C1N,[0 0 0 ... 0 0 0]
[O-]C(=O)C1C=CNC1=[NH2+],[0 0 0 ... 0 0 0]
CC1C2OC2C1CC#C,[0 0 0 ... 0 0 0]
Cc1c(cn(c1N)C)N,[0 0 0 ... 0 0 0]
CC12CC1C(O2)C=O,[0 0 0 ... 0 0 0]
N=C1OC2CC2C1C#C,[0 0 0 ... 0 0 0]
CC(C)(C)C1(CCC1)O,[0 0 0 ... 0 0 0]
CN1C(CO)C1CO,[0 1 0 ... 0 0 0]
C1C2C3C4COC3C1N24,[0 0 0 ... 0 0 0]
CC1(C)COC(=O)C1N,[0 0 0 ... 0 0 0]
CC(C)OC12CN(C1)C2,[0 1 0 ... 0 0 0]
O=C1CC(CCC#C)O1,[0 0 0 ... 0 0 0]
ON=C1COC1C#C,[0 0 0 ... 0 0 0]
CC1(O)COC2CC1C2,[0 0 0 ... 0 0 0]
CC1CC(C#N)N(C)C1,[0 0 0 ... 0 0 0]
CC1=C(CC(=O)N1)C#C,[0 0 0 ... 0 0 0]
C1CN=C(C1=O)NC=N,[0 0 0 ... 0 0 0]
CC1=CC(=O)N2CC12C,[0 0 0 ... 0 0 0]
C#CC12CC1CO2,[0 0 0 ... 0 0 0]
C(#N)C(=N)N,[0 0 0 ... 0 0 0]
c1c[nH]c2c1cco2,[0 0 0 ... 0 0 0]
CCC1CC(C=C1)=NO,[0 0 0 ... 0 0 0]
CC1=CC(O)C2(CN2)C1,[0 0 0 ... 0 0 0]
C1C2OC22COC=NC12,[0 0 0 ... 0 0 0]
C(C#CC=O)O,[0 0 0 ... 0 0 0]
COC1CC1OC=N,[0 0 0 ... 0 0 0]
N#CC1C2CN1CC=C2,[0 0 0 ... 0 0 0]
C#CC1CC2CCC1O2,[0 0 0 ... 0 0 0]
c1coc2c1OC=NC2,[0 0 0 ... 0 0 0]
C#Cc1ccn2c1CC2,[0 0 0 ... 0 0 0]
CC(O)C1CCC(=O)N1,[0 1 0 ... 0 0 0]
COCc1cc(c[nH]1)O,[0 0 0 ... 0 0 0]
CCC1CC1(C)O,[0 0 0 ... 0 0 0]
CC12CCC3C4C1N4C23,[0 0 0 ... 0 0 0]
N=C1COCC(N1)C#C,[0 0 0 ... 0 0 0]
C1CNC(=O)CCOC1,[0 0 0 ... 0 0 0]
OC1CC11C2C3CC1C23,[0 0 0 ... 0 0 0]
OC1CC(O)C2CC1C2,[0 0 0 ... 0 0 0]
COC1=NC(=N)N=CN1,[0 0 0 ... 0 0 0]
CC1NC(C#N)C1C,[0 0 0 ... 0 0 0]
CC(C)(O)C1OC1C#N,[0 0 0 ... 0 0 0]
CC1OC2C3C4C1C2N34,[0 0 0 ... 0 0 0]
OC12CN3C(CC13)C2,[0 0 0 ... 0 0 0]
OC1(CCC1C#C)C#C,[0 0 0 ... 0 0 0]
C1N=CN2C=NCCC12,[0 0 0 ... 0 0 0]
O=CC1CC11CCOC1,[0 0 0 ... 0 0 0]
N=C1COCC(N1)C=O,[0 0 0 ... 0 0 0]
CN1C2CC3C2C13C=O,[0 0 0 ... 0 0 0]
O=CNC1=CC2CC1C2,[0 0 0 ... 0 0 0]
CC12C3CC3C1CC2O,[0 0 0 ... 0 0 0]
CC1(O)C2C3C1N=CN23,[0 0 0 ... 0 0 0]
C1CCC(C1)NCC#N,[0 0 0 ... 0 0 0]
C1C(=NCC=O)NC=N1,[0 0 0 ... 0 0 0]
CCn1c(cnc1O)N,[0 0 0 ... 0 0 0]
CC(CC#N)N1CC1C,[0 1 0 ... 0 0 0]
CC(=O)C12NC1C1OC21,[0 0 0 ... 0 0 0]
OC1=CNC(=N1)C1CO1,[0 0 0 ... 0 1 0]
CC1C(=O)C=CC11CO1,[0 0 0 ... 0 0 0]
CC1OC(CO)C1O,[0 0 0 ... 0 0 0]
CC(C)OC1CC1,[0 1 0 ... 0 0 0]
C1CC12COC23CC3,[0 0 0 ... 0 0 0]
CC(O)CC1CC1C,[0 1 0 ... 0 0 0]
CC(C)C1CN1C(N)=O,[0 1 0 ... 0 0 0]
CC1OC2(C)C(O)C12O,[0 0 0 ... 0 0 0]
CC1=CC2CC3CC2C13,[0 0 0 ... 0 0 0]
O=C1NC2C=CCCC12,[0 0 0 ... 0 0 0]
C1OCC2OC2C2OC12,[0 0 0 ... 0 0 0]
OC12CC1C(NC2)C#N,[0 0 0 ... 0 0 0]
CC12NC(C)(C=C1)C2O,[0 0 0 ... 0 0 0]
O=CC1=NC2CC3C2N13,[0 0 0 ... 0 0 0]
Cn1cn[nH]c1=O,[0 0 0 ... 0 0 0]
c1ncnc(n1)NC=N,[0 0 0 ... 0 0 0]
CC(C)C(C#N)C(C)=O,[0 1 0 ... 0 0 0]
CC#CC(C)(C)CC#C,[0 0 0 ... 0 0 0]
CCC(CO)CCO,[0 1 0 ... 0 0 0]
c1cnn2c1CC=C2,[0 0 0 ... 0 0 0]
OC12COC1CC21CO1,[0 0 0 ... 0 0 0]
CC#CC(=NO)CC#C,[0 0 0 ... 0 0 0]
C#CC12OC3CC1C23,[0 0 0 ... 0 0 0]
CC1CC2(C)CC2(C)C1,[0 0 0 ... 0 0 0]
OC12CC3C4C(OC13)C24,[0 0 0 ... 0 0 0]
CC1(CNCC#N)CO1,[0 0 0 ... 0 0 0]
C1OC2CN3C1C3C=C2,[0 0 0 ... 0 0 0]
CC1=CCC(=N)OCC1,[0 0 0 ... 0 0 0]
C(=O)C(C=O)(C(=O)N)O,[0 0 0 ... 0 0 0]
NC12C3CC1N3C2C#N,[0 0 0 ... 0 0 0]
NC(=O)C12OC3C1NC23,[0 0 0 ... 0 0 0]
CC1(C)OC2CC(O)C12,[0 0 0 ... 0 0 0]
OC1COC(=O)C1,[0 0 0 ... 0 0 0]
O=C1C2C3OC4C3N2C14,[0 0 0 ... 0 0 0]
CC12CC3C1NC23C=O,[0 0 0 ... 0 0 0]
ON=C1CC(CC#N)C1,[0 0 0 ... 0 0 0]
C1CCC(=O)C(=O)CC1,[0 0 0 ... 0 0 0]
OC(C#C)C1OC1C#C,[0 1 0 ... 0 0 0]
NC1C(OC1=O)C(N)=O,[0 0 0 ... 0 0 0]
CC1CCC(=O)CN1,[0 0 0 ... 0 0 0]
C1CC1C(=O)C(=N)N,[0 0 0 ... 0 0 0]
CCC(O)C=O,[0 1 0 ... 0 0 0]
c1[nH]c(c(n1)O)N2CC2,[0 0 0 ... 0 0 0]
C1C2C1C1CC2C11CC1,[0 0 0 ... 0 0 0]
CC1(O)C2OC(=N)C12C,[0 0 0 ... 0 0 0]
C#CC12CCOCC1N2,[0 0 0 ... 0 0 0]
CC(C)(O)C1OC2CC12,[0 0 0 ... 0 0 0]
OC1CC1N1CC(=O)C1,[0 0 0 ... 0 0 0]
OC12CC3C(C=C1)N3C2,[0 0 0 ... 0 0 0]
Cc1cc([nH]c1O)CO,[0 0 0 ... 0 0 0]
CC12COC1C=CC2,[0 0 0 ... 0 0 0]
CC1C2CCC3OC1C23,[0 0 0 ... 0 0 0]
CCCNC(=O)NC,[0 0 0 ... 0 0 0]
O=C1NC=C2C3NC3C12,[0 0 0 ... 0 0 0]
[O-]C(=O)C12CC1NC2=[NH2+],[0 0 0 ... 0 0 0]
NC(=O)C1CCC11CO1,[0 0 0 ... 0 0 0]
CC1(CCOC(=O)C1)C,[0 0 0 ... 0 0 0]
N=C1C2OC3C4C3N1C24,[0 0 0 ... 0 0 0]
OC12CCOC3CC1C23,[0 0 0 ... 0 0 0]
CC1CC2CCC(C)=C12,[0 0 0 ... 0 0 0]
O=C1CCCC2NC2C1,[0 0 0 ... 0 0 0]
CC1CC(O)C=C1C#N,[0 0 0 ... 0 0 0]
c1nc2c(o1)C=CC2,[0 0 0 ... 0 0 0]
CC1C2OC1C2N1CC1,[0 0 0 ... 0 0 0]
O=CC1(CC1)C1OC1,[0 0 0 ... 0 0 0]
CC1CCC2=C1C=CN2,[0 0 0 ... 0 0 0]
OC12CC1(O)C1NC1C2,[0 1 0 ... 0 0 0]
C1C2C3C4C5C(C2N15)N34,[0 0 0 ... 0 0 0]
ON=C1CC2C3CC2C13,[0 0 0 ... 0 0 0]
CC(O)C1NC1CC#C,[0 1 0 ... 0 0 0]
CC1CC11CCOC1,[0 0 0 ... 0 0 0]
CC1(C)COCC11CN1,[0 0 0 ... 0 0 0]
c1nc(no1)N2CC2,[0 0 0 ... 0 0 0]
CC12CC1C1(O)CC1O2,[0 0 0 ... 0 0 0]
C1C=CC23OC12CC=C3,[0 0 0 ... 0 0 0]
CC1(C)CC2OCOC12,[0 0 0 ... 0 0 0]
O=CC1(NC2CC12)C#N,[0 0 0 ... 0 0 0]
CC1([NH3+])CC(C1)C([O-])=O,[0 0 0 ... 0 0 0]
CC1OC2CC1C21CC1,[0 0 0 ... 0 0 0]
O=C1CC2OC1CC=C2,[0 0 0 ... 0 0 0]
O=CCC1C2CCN12,[0 0 0 ... 0 0 0]
CC1OC23CC4C2OC134,[0 0 0 ... 0 0 0]
CCC1(CC1)C,[0 0 0 ... 0 0 0]
C1NC11C=C2CC3C2C13,[0 0 0 ... 0 0 0]
CC#CC(=NO)CCO,[0 0 0 ... 0 0 0]
CC12COC(=N)C1O2,[0 0 0 ... 0 0 0]
CC(O)C(O)CC#N,[0 1 0 ... 0 0 0]
C(=O)C(=O)C(=N)N,[0 0 0 ... 0 0 0]
COc1ccoc1C=O,[0 0 0 ... 0 0 0]
OC(C1CN1)C1COC1,[0 1 0 ... 0 0 0]
CC(C)(C)C(=O)CC#C,[0 0 0 ... 0 0 0]
O=CN1CC2CCC2C1,[0 0 0 ... 0 0 0]
C#CC1CN=C(O1)C#C,[0 0 0 ... 0 0 0]
CC1C2C(C)C1C21CO1,[0 0 0 ... 0 0 0]
CCc1cc(oc1)NC,[0 1 0 ... 0 0 0]
N=C1OCCN1CC=O,[0 0 0 ... 1 0 0]
CC1N(C)C1(C)C(C)=O,[0 0 0 ... 0 0 0]
CC#CCc1ccco1,[0 0 0 ... 0 0 0]
O=CC1=CCCC1C#N,[0 0 0 ... 0 0 0]
CC1=NON=CC1=N,[0 0 0 ... 0 0 0]
CC1(C)C2CCC1CC2,[0 0 0 ... 0 0 0]
C1C2OCC11N=COC21,[0 0 0 ... 0 0 0]
CC1OC(=O)C(C)C1O,[0 0 0 ... 0 0 0]
ON=C1C(O)CC1C#N,[0 0 0 ... 0 0 0]
CC1(O)CC11COCO1,[0 0 0 ... 0 0 0]
OC1CC(C#C)C1C=O,[0 0 0 ... 0 0 0]
CC1(CC=O)COC=N1,[0 0 0 ... 0 0 0]
CC#CC12CC3C1N3C2,[0 0 0 ... 0 0 0]
C#CC(=O)c1[nH]ccn1,[0 0 0 ... 0 0 0]
N#CCC12CC1C1NC21,[0 0 0 ... 0 0 0]
CC1NC11COCC1C,[0 0 0 ... 0 0 0]
OC1CC(=O)NC1C=O,[0 0 0 ... 0 0 0]
CC(C)C1OC11COC1,[0 1 0 ... 0 0 0]
OC1C2C3OC4C3C1C24,[0 0 0 ... 0 0 0]
CC1C=CN2C1CC2=O,[0 0 0 ... 0 0 0]
O=COC1CNC(=O)C1,[0 0 0 ... 0 0 0]
C1C2CC1C1OC1CO2,[0 0 0 ... 0 0 0]
CC12CC3(O)C1C=CC23,[0 0 0 ... 0 0 0]
CC12CCN1C2(C)C#N,[0 0 0 ... 0 0 0]
CC12CC(O1)(C#N)C2O,[0 0 0 ... 0 0 0]
CN1CC1(C)CCC#C,[0 0 0 ... 0 0 0]
CNc1c(=O)[nH]ccn1,[0 0 0 ... 0 0 0]
N#CC1CC2N=COC12,[0 0 0 ... 0 0 0]
O=CC12C3CC1CC23,[0 0 0 ... 0 0 0]
CC1N2CC3(C)C2C13O,[0 0 0 ... 0 0 0]
c1cncc2c1COC2,[0 0 0 ... 0 0 0]
CC1=C(O)N=CC(=N)N1,[0 0 0 ... 0 0 0]
CC1(CO)CC(=N)O1,[0 0 0 ... 0 0 0]
CC1=CC(=O)OC(=N)N1,[0 0 0 ... 0 0 0]
CC1CC2C(O1)C2C#C,[0 0 0 ... 0 0 0]
Cc1cnc(=O)[nH]c1C,[0 0 0 ... 0 0 0]
CC1(CO1)C#CCC#N,[0 0 0 ... 0 0 0]
CN1CC1C(=O)NC=N,[0 0 0 ... 0 0 0]
OC1C2C3CC3C(=O)C12,[0 0 0 ... 0 0 0]
CN1CC(CC1=O)C#N,[0 0 0 ... 0 0 0]
O=C1CC2(C1)NC2C#N,[0 0 0 ... 0 0 0]
Cc1nc([nH]n1)C#C,[0 0 0 ... 0 0 0]
CCCNc1cc[nH]c1,[0 0 0 ... 0 0 0]
CCOc1coc(n1)C,[0 0 0 ... 0 0 0]
C1C2C=C3CC=CC3N12,[0 0 0 ... 0 0 0]
CC1CC2CCC12O,[0 0 0 ... 0 0 0]
N#CC1CCCN=CO1,[0 0 0 ... 0 0 0]
CC1C2NC1(C)C2=O,[0 0 0 ... 0 0 0]
CC1(O)CC1C(O)C#N,[0 1 0 ... 0 0 0]
c1c(nc[nH]1)CO,[0 0 0 ... 0 0 0]
[O-]C(=O)C1C2NC(=[NH2+])C12,[0 1 0 ... 0 0 0]
CC1=C(C=O)C2CC2C1,[0 0 0 ... 0 0 0]
CC12CC3CC(O1)C23,[0 0 0 ... 0 0 0]
NC=[NH+]CC([O-])=O,[0 0 0 ... 0 0 0]
OC12CC(O)(C1)C2C#C,[0 0 0 ... 0 0 0]
CC12CC(O1)C1(CN1)C2,[0 0 0 ... 0 0 0]
CC1CC(C)(C)OC=N1,[0 0 0 ... 1 0 0]
Cc1cc(co1)N(C)C,[0 0 0 ... 0 0 0]
OC1CC2(CC2)C2CC12,[0 0 0 ... 0 0 0]
CC1C2OC2C1(C)O,[0 0 0 ... 0 0 0]
CC1NC(=O)C(=O)C=C1,[0 0 0 ... 0 0 0]
C#CC12CC3CC1C2O3,[0 0 0 ... 0 0 0]
NC1C[NH2+]C1C([O-])=O,[0 0 0 ... 0 0 0]
CNc1cn(nn1)C,[0 0 0 ... 0 0 0]
C(COC=O)O,[0 0 0 ... 0 0 0]
O=C1OC2CC1NCC2,[0 0 0 ... 0 0 0]
CC1=CC2(O)C3CC1C23,[0 0 0 ... 0 0 0]
CC12NC(C)(C1O)C2=O,[0 0 0 ... 0 0 0]
C(=O)C(=O)N(C=N)C=O,[0 0 0 ... 0 0 0]
CC1(NC1C1CO1)C#N,[0 0 0 ... 0 0 0]
c1nc2c(o1)NCC2,[0 0 0 ... 0 0 0]
OC1CC2CC3(CC3)C12,[0 0 0 ... 0 0 0]
CC1CC1(O)C1(C)CC1,[0 0 0 ... 0 0 0]
CC1C2NCC(=O)C12O,[0 0 0 ... 0 0 0]
CC1(O)CC2(CN2)C1=O,[0 0 0 ... 0 0 0]
CC12CN3C4C1C4(O)C23,[0 0 0 ... 0 0 0]
CCC(O)C1CC1,[0 1 0 ... 0 0 0]
C1OC2CN3C1C3CO2,[0 0 0 ... 0 0 0]
CCC#CCOC=O,[0 0 0 ... 0 0 0]
CC12CC1(OCO2)C#C,[0 0 0 ... 0 0 0]
C#CCC1C2CCC12,[0 0 0 ... 0 0 0]
O=C1C2OCOC1C=C2,[0 0 0 ... 0 0 0]
CC(NC=O)C1(O)CC1,[0 1 0 ... 0 0 0]
OC1CC23CCC(O2)C13,[0 0 0 ... 0 0 0]
CC12CC1(O)C(C)(O)C2,[0 0 0 ... 0 0 0]
OC12COC1CNC2=O,[0 0 0 ... 0 0 0]
C1NC1C12CCCC1O2,[0 0 0 ... 0 0 0]
c1cc([nH]c1C(=O)N)N,[0 0 0 ... 0 0 0]
N=C1NC(CC1=O)C=O,[0 0 0 ... 0 0 0]
CC(=O)OC1CCC1=O,[0 0 0 ... 0 0 0]
CC(=N)OC1=CC=CO1,[0 0 0 ... 0 0 0]
O=CC12CCC1(N2)C#C,[0 0 0 ... 0 0 0]
N#CC12CCC(CC1)N2,[0 0 0 ... 0 0 0]
c1cc2n(c(=O)c1)CC2,[0 0 0 ... 0 0 0]
OC1(CC#N)COC1=O,[0 0 0 ... 0 0 0]
CC12OC1C(O)C2C#C,[0 0 0 ... 0 0 0]
N=C1CN=COCCO1,[0 0 1 ... 0 0 0]
CC(C)C1C2OC1C=C2,[0 1 0 ... 0 0 0]
CN1C2CC1(C=C2)C#C,[0 0 0 ... 0 0 0]
CC1CC2CC2CC1=O,[0 0 0 ... 0 0 0]
NC1(C#N)C2CCOC12,[0 0 0 ... 0 0 0]
C1COC(=O)N1C=O,[0 0 0 ... 0 0 0]
CC12OC3CC1OC23C,[0 0 0 ... 0 0 0]
CC(O)C1C(C)CC1=O,[0 1 0 ... 0 0 0]
NC1=C(OC=N)N=CO1,[0 0 0 ... 0 0 0]
OC1C2CC=CC12,[0 0 0 ... 0 0 0]
C1C2COC12,[0 0 0 ... 0 0 0]
OC1C2CN3C2C(=O)C13,[0 0 0 ... 0 0 0]
CC(C)C1C2OC(C)C12,[0 1 0 ... 0 0 0]
CC1CC2=NCC(=N)N12,[0 0 0 ... 0 0 0]
CC1C(O)C11CCCC1,[0 0 0 ... 0 0 0]
OC1CC11CC(=O)C1O,[0 0 0 ... 0 0 0]
C(C(=O)C=O)NC=O,[0 0 0 ... 0 0 0]
CC12OC3C4C1C4C23O,[0 0 0 ... 0 0 0]
CC(C)N=C1OC2CC12,[0 1 0 ... 0 0 0]
OCC1(CN1)C#C,[0 0 0 ... 0 0 0]
Cc1coc2c1CCO2,[0 0 0 ... 0 0 0]
CC(=O)N1CC1C1CN1,[0 0 0 ... 0 0 0]
O=C1CNC1(C#C)C#N,[0 0 0 ... 0 0 0]
OC12CC1N=COCC2,[0 0 0 ... 0 0 0]
c1c(c([nH]c1O)C#N)O,[0 0 0 ... 0 0 0]
CC(C)N1C2CC(=O)C12,[0 1 0 ... 0 0 0]
CC1CC(=O)C=CC1C,[0 0 1 ... 0 0 0]
ON=C1CCCC1O,[0 0 0 ... 0 0 0]
CC1(C)CC2(O)C(O)C12,[0 0 0 ... 0 0 0]
CC1C2OCC1C(C)=C2,[0 0 0 ... 0 0 0]
CC1N2CC3C2C13C#N,[0 0 0 ... 0 0 0]
CC1C2N1C1(C)CC21O,[0 0 0 ... 0 0 0]
CC1(CC#C)C(O)C1O,[0 0 0 ... 0 0 0]
CC1CCCOC1C,[0 0 0 ... 0 0 0]
CC(C)C12OC3C1OC23,[0 1 0 ... 0 0 0]
C1C2OC3CCC2C13,[0 0 0 ... 0 0 0]
C1CC2(C1)CC3(C2)CC3,[0 0 0 ... 0 0 0]
O=CC1COC2CC2O1,[0 0 0 ... 0 0 0]
CC12CC3CC(CC13)O2,[0 0 0 ... 0 0 0]
[O-]C(=O)CC[NH2+]CC#C,[0 0 0 ... 0 0 0]
CC1C(O)C11COC1=O,[0 0 0 ... 0 0 0]
OC1CCC(C=O)=C1,[0 0 0 ... 0 0 0]
CC1NC1C1=CC=CO1,[0 0 0 ... 0 0 0]
OC1CC=CCC=C1,[0 0 0 ... 0 0 0]
CC1CC1CC1(C)CO1,[0 0 0 ... 0 0 0]
CC1C2C3CN3C12C#N,[0 0 0 ... 0 0 0]
O=CN1CCC2OC2C1,[0 0 0 ... 0 0 0]
NC(=O)C1NCC1O,[0 0 0 ... 0 0 0]
CN=COCCC#N,[0 0 0 ... 0 0 0]
COC1(C)CC1O,[0 0 0 ... 0 0 0]
CCC1C(O)C1OC,[0 0 0 ... 0 0 0]
CC(=O)C1C2OC1C2=O,[0 0 0 ... 0 0 0]
CC1(C)CC1CC1CO1,[0 0 0 ... 0 0 0]
OC12CN3C(CC13)CC2,[0 0 0 ... 0 0 0]
CC(O)(CO)C=O,[0 0 0 ... 0 0 0]
CC1=CC(=O)NC=CC1,[0 0 0 ... 0 0 0]
[NH3+]C12CN(C1)C2C([O-])=O,[0 0 0 ... 0 0 0]
CC1NC(=O)C1(C)C=O,[0 0 0 ... 0 0 0]
CCc1cc(ncn1)N,[0 0 0 ... 0 0 0]
C1CC1C12CC1CO2,[0 0 0 ... 0 0 0]
CCc1ccc(n1C)C,[0 0 0 ... 0 0 0]
COC(=O)N,[0 0 0 ... 0 0 0]
N=CN1CCCOC1=O,[0 0 0 ... 0 0 1]
CC1OC11C2C3CC2C13,[0 0 0 ... 0 0 0]
O=CC(C1CN1)C1CO1,[0 1 0 ... 0 0 0]
CC1C2N(C)C1C21CN1,[0 1 0 ... 0 0 0]
c1cc(nc(c1)F)O,[0 0 0 ... 0 0 0]
CC(N)C(=O)OC=N,[0 1 0 ... 0 0 0]
c1c([nH]c(=O)o1)CC#N,[0 0 0 ... 0 0 0]
CC1C2OC(CC#C)C12,[0 0 0 ... 0 0 0]
C#CC1(CNC1)OC=O,[0 0 0 ... 0 0 0]
CC1C2COC1C2C=O,[0 0 0 ... 0 0 0]
O=C1CCOC2CC2O1,[0 0 0 ... 0 0 0]
CC(=O)CC12CC1CC2,[0 0 0 ... 0 0 0]
CC12C3CN1CC23C#N,[0 0 0 ... 0 0 0]
CC12OC1C1(O)COC21,[0 0 0 ... 0 0 0]
CC1C(CCC=O)N1C,[0 1 0 ... 0 0 0]
OC12CC3C1OC23,[0 0 0 ... 0 0 0]
CC1CC1C#CCO,[0 0 0 ... 0 0 0]
CN1C2C1C1(C)C2N1C,[0 1 0 ... 0 0 0]
CC#CC1COC(N)=N1,[0 0 0 ... 0 0 0]
CC12OC3CC1C23C=O,[0 0 0 ... 0 0 0]
C1C2C3OC4C3CC4N12,[0 0 0 ... 0 0 0]
N=C1OC2CC1C2C#C,[0 0 0 ... 0 0 0]
C1C(CO1)C(=O)N,[0 0 0 ... 0 0 0]
C1C2OC1C1=C2OC=C1,[0 0 0 ... 0 0 0]
N=C1CC(CC#C)CO1,[0 0 0 ... 0 0 0]
O=C1C2NC2C1C1CC1,[0 0 0 ... 0 0 0]
CC1CC11C2NC2C1C,[0 0 0 ... 0 0 0]
Cc1nc2c[nH]cc2o1,[0 0 0 ... 0 0 0]
Cc1cc2n(c1C)CC2,[0 0 0 ... 0 0 0]
O=C1CC2C1C21CCC1,[0 0 0 ... 0 0 0]
CNc1ncnc(n1)O,[0 0 0 ... 0 0 0]
C#CC1CC(=O)C(=O)C1,[0 0 0 ... 0 0 0]
O=CCC1OC1CC=O,[0 0 0 ... 0 0 0]
OC1C=C2CC3C1C23,[0 0 0 ... 0 0 0]
CC1=CC2OC2CCC1,[0 0 0 ... 0 0 0]
[O-]C(=O)C1NC(=[NH2+])C=C1,[0 0 0 ... 0 0 0]
CC(=O)CN=C(C#N)N,[0 0 0 ... 0 0 0]
CC1N2C=NCC2C1=O,[0 0 0 ... 0 0 0]
CC1=NCC2C(C#N)N12,[0 0 0 ... 0 0 0]
Cc1cc(oc(=O)c1)O,[0 0 0 ... 0 0 0]
CC(C#C)C1CC1O,[0 1 0 ... 0 0 0]
CC(=O)OCCC(=O)N,[0 0 0 ... 0 0 0]
CN1C2CC3C1C2N3C,[0 1 0 ... 0 0 0]
C1CC2COCC3C1C23,[0 0 0 ... 0 0 0]
C1C2C1N1CC1C1CN21,[0 0 0 ... 0 0 0]
c1cc2n(c1)CC2,[0 0 0 ... 0 0 0]
c1c2n(c(n1)C=O)CC2,[0 0 0 ... 0 0 0]
CC1N2CC11OC(=O)C21,[0 0 0 ... 0 0 0]
OC12CC1(C#N)C1NC21,[0 0 0 ... 0 0 0]
Cc1c(oc(n1)C)N,[0 0 0 ... 0 0 0]
OCC1CC(=O)C1O,[0 0 0 ... 0 0 0]
CC1NC11CNC1C=O,[0 0 0 ... 0 0 0]
O1C=NC23C4C5C(C24)C135,[0 0 0 ... 1 0 0]
CC12OC1C(=O)C21CN1,[0 0 0 ... 0 0 0]
C#CC1OCC=CCO1,[0 0 0 ... 0 0 0]
N#CCC1OCC11CC1,[0 0 0 ... 0 0 0]
C#CC1C2OC1C2=O,[0 0 0 ... 0 0 0]
N=C1OC2CC(=O)NC12,[0 0 0 ... 0 0 0]
CCC#CC(=O)CO,[0 0 0 ... 0 0 0]
CC1N2CC1(C)C21CC1,[0 0 0 ... 0 0 0]
Cc1cnc(cn1)C=O,[0 0 0 ... 0 0 0]
CC(C)C1C(C)CC1O,[0 1 0 ... 0 0 0]
CC1C2CC(OC=O)C12,[0 0 0 ... 0 0 0]
CC1C2CC(C)(C#C)C12,[0 0 0 ... 0 0 0]
OC1CC(O)C(=O)C1=O,[0 0 0 ... 0 0 0]
O=C1CC2NC12C1CC1,[0 0 0 ... 0 0 0]
C#CCC1(CC1)CC#N,[0 0 0 ... 0 0 0]
CC1OCC(O1)C=O,[0 0 0 ... 0 0 0]
CC(CO)CC1CC1,[0 1 0 ... 0 0 0]
C#CC1(CC#N)CCN1,[0 0 0 ... 0 0 0]
CC(N)C(=O)OC(C)=N,[0 1 0 ... 0 0 0]
